SourceID,SMILES,PIC50,USED_AS
CHEMBL1910315,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3ccccc3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6.6,Dev-set
CHEMBL3425939,O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4ccccc4)CN5C(=O)C=Cc6ncc(F)c1c56,7.19,Dev-set
CHEMBL3425936,O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4ccc(F)cc4)CN5C(=O)C=Cc6ncc(F)c1c56,7.19,Dev-set
CHEMBL172,O[C@H]([C@H]1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F,5.59,Dev-set
CHEMBL1796298,O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncn5)cc3,4.3,Dev-set
CHEMBL1940315,O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NC5CCCS(=O)(=O)C5)cc3,4,Dev-set
CHEMBL1627306,O[C@H](CCNC(=O)c1cc2ccccc2[nH]1)CN3CCN(CC3)c4cccc(Cl)c4Cl,6.42,Dev-set
CHEMBL3425820,O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5nn4)CN6C(=O)C=Cc7ncc(F)c1c67,4.22,Dev-set
CHEMBL3425814,O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCCOc5c4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,4.22,Dev-set
CHEMBL3425813,O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCCOc5c4C#N)CN6C(=O)C=Cc7ncc(F)c1c67,4.22,Dev-set
CHEMBL1951769,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4cccnc4,7.52,Dev-set
CHEMBL1951768,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccccn4,7.52,Dev-set
CHEMBL2315922,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3ncnc4ccc(cc34)C(F)(F)F)c5nccs5,4.3,Dev-set
CHEMBL1951774,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4cccnn4,7.52,Dev-set
CHEMBL3425807,O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,4.52,Dev-set
CHEMBL3425805,O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4OC(=O)c6ccccc6)CN7C(=O)C=Cc8ncc(F)c1c78,4.52,Dev-set
CHEMBL1910318,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3ccc(OC(F)F)cc3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6.8,Dev-set
CHEMBL3425800,O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,4.56,Dev-set
CHEMBL3425942,O[C@@]1(CC23CCC(CC2)(CO3)NCOc4cc(F)ccc4F)CN5C(=O)C=Cc6ncc(F)c1c56,7.19,Dev-set
CHEMBL3425941,O[C@@]1(CC23CCC(CC2)(CO3)NCCCc4cc(F)ccc4F)CN5C(=O)C=Cc6ncc(F)c1c56,7.49,Dev-set
CHEMBL3425799,O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4F)CN6C(=O)C=Cc7ncc(F)c1c67,4.22,Dev-set
CHEMBL2315923,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3ncnc4ccc(cc34)C(F)(F)F)c5ccns5,4.55,Dev-set
CHEMBL2315941,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3ccnc4ccc(cc34)C(F)(F)F)c5cncs5,4.95,Dev-set
CHEMBL2315939,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3cc(nc4ccc(cc34)C(F)(F)F)C(F)(F)F)c5cncs5,4.44,Dev-set
CHEMBL2315924,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3ncnc4ccc(cc34)C(F)(F)F)c5cncs5,4.3,Dev-set
CHEMBL1951771,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ncccn4,7.52,Dev-set
CHEMBL2315921,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3ncnc4ccc(cc34)C(F)(F)F)c5ccccc5,4.77,Dev-set
CHEMBL2316211,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3nccc4ncc(cc34)C(F)(F)F)c5cncs5,4.3,Dev-set
CHEMBL1951770,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccncc4,7.52,Dev-set
CHEMBL1951776,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4cnccn4,7.52,Dev-set
CHEMBL1951775,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccnnc4,7.52,Dev-set
CHEMBL1951772,O[C@@]1(CC[C@H](CC1)N2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccncn4,7.52,Dev-set
CHEMBL2316209,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3nccc4ccc(cc34)C(F)(F)F)c5cncs5,4.48,Dev-set
CHEMBL2315938,O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3nc(nc4ccc(cc34)C(F)(F)F)C(F)(F)F)c5cncs5,4.49,Dev-set
CHEMBL1684058,C1CCCCC1(C(C)N(C)C)c2cc(Cl)c(Cl)cc2,4.4,Dev-set
CHEMBL3618333,O[C@@H]1CCN(C1)c2ccc(cn2)N3C=Nn4cc(cc4C3=O)c5ccc(Cl)cn5,4.1,Dev-set
CHEMBL1910308,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3occn3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6,Dev-set
CHEMBL1910312,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3conc3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6.2,Dev-set
CHEMBL2016936,O[C@@]1(CCNC[C@@H]1c2onc(c2)c3c(Cl)cccc3Cl)c4ccc(F)c(F)c4,5.6,Dev-set
CHEMBL1081868,Cc1ncoc1c2nnc(SCCCN3CC4CC4(C3)c5cc(F)cc(c5)C(F)(F)F)n2C,5.7,Dev-set
CHEMBL2375587,O[C@@H]1CC[C@H](CC1)c2ccc(OCCCN3CCCCC3)cc2,5.2,Dev-set
CHEMBL1834646,O[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F,4.52,Dev-set
CHEMBL2158485,O[C@@]12CC3CC(C1)[C@H](NC(=O)c4cnc(nc4C5CC5)N6CCOCC6)C(C3)C2,4,Dev-set
CHEMBL1910322,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3ccncc3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6,Dev-set
CHEMBL2424934,O[C@@]1(CN2CCC(CC2)NCc3cc4OCCOc4cn3)CN5C(=O)C(=Cc6ncc(F)c1c56)F,3.54,Dev-set
CHEMBL2016938,O[C@@]1(CCNC[C@@H]1c2onc(c2Br)c3ccccc3Cl)c4ccc(F)c(F)c4,5.2,Dev-set
CHEMBL1910309,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3ccon3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6,Dev-set
CHEMBL2017103,O[C@@]1(CCNC[C@@H]1c2cc(on2)c3c(Cl)cccc3Cl)c4ccc(F)c(F)c4,5,Dev-set
CHEMBL1910321,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3cccnc3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6.5,Dev-set
CHEMBL1910316,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3ccccc3OC(F)F)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6,6.6,Dev-set
CHEMBL3128178,O[C@@H]([C@H]1CC[C@@H](Cc2ccc(NC(=O)[C@@H]3CCc4scnc34)cc2)N1)c5cccnc5,5.21,Dev-set
CHEMBL3128188,O[C@@H]([C@H]1CC[C@@H](Cc2ccc(NC(=O)[C@@H]3CCc4ccnn34)cc2)N1)c5cccnc5,4.52,Dev-set
CHEMBL382165,O[C@@H](C1CC1)C(=O)N2CC(=C[C@H]2c3ccccc3)c4cc(F)ccc4F,4.96,Dev-set
CHEMBL2334601,O[C@@H](COc1ccc(F)cc1)CN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,6.06,Dev-set
CHEMBL2334610,O[C@@H](COc1ccc(cc1)C(F)(F)F)CN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,5.04,Dev-set
CHEMBL237793,O[C@@H](CN1CCC(O)(CC1)c2cccc(F)c2)c3ccc4NC(=O)CCc4c3,5.96,Dev-set
CHEMBL3605129,O[C@@H]1C[C@@H](COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2)C[C@@H]1O,5.51,Dev-set
CHEMBL3355544,O[C@@H]1CC[C@H](CC1)Nc2ccn3ncc(c4cccc(OC(F)(F)F)c4)c3n2,4.52,Dev-set
CHEMBL3605130,O[C@@H]1C[C@H](COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2)C[C@@H]1O,5.57,Dev-set
CHEMBL1419611,O[C@@H]1C[C@](O)(CC(OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O,4.5,Dev-set
CHEMBL559329,O[C@@H]1CCCC[C@@H]1CNC(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,5.4,Dev-set
CHEMBL377596,O[C@@H](C1CC1)C(=O)N2CC(=C[C@H]2c3cccc(O)c3)c4cc(F)ccc4F,4.74,Dev-set
CHEMBL3355550,O[C@@H]1CC[C@H](CC1)Nc2ccn3ncc(c4cccc(c4)C(F)(F)F)c3n2,4.52,Dev-set
CHEMBL1668239,O[C@@H]1CC[C@H](CC1)NC(=O)[C@H](C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5,5.14,Dev-set
CHEMBL2391804,O[C@H](COc1cc(O)ccc1C(=O)N2CC[C@H](O)C2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,4.6,Dev-set
CHEMBL2391800,O[C@H](COc1cc(F)ccc1C(=O)N2CC[C@H](O)C2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,6.15,Dev-set
CHEMBL2208432,O[C@H](CNC(=O)N1C(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,6.3,Dev-set
CHEMBL2391810,O[C@H](COc1cc(O)ccc1C(=O)N2CCC(O)CC2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,5.8,Dev-set
CHEMBL2208431,O[C@H](CNC(=O)C1=NNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,6.4,Dev-set
CHEMBL439304,O[C@H](COc1cc(O)ccc1C(=O)N2C[C@H](O)CO2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,7.6,Dev-set
CHEMBL3099943,O[C@H](COc1cc(O)c(Cl)cc1NC(=O)NC2CC2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,6,Dev-set
CHEMBL3402179,O[C@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C(=Cc7ncc(F)c1c67)F,4.22,Dev-set
CHEMBL3400824,O[C@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)CCc7ncc(F)c1c67,4.22,Dev-set
CHEMBL3400818,O[C@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,3.4,Dev-set
CHEMBL3402186,O[C@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(Cl)c1c67,4.22,Dev-set
CHEMBL2391803,O[C@H](COc1cc(O)c(Cl)cc1C(=O)N2CC[C@H](O)C2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,5.08,Dev-set
CHEMBL2391939,O[C@H](COc1cc(F)ccc1C(=O)NC2CC2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,7.42,Dev-set
CHEMBL2207285,O[C@H](CNC(=O)C1=CNC(=O)c2cc(ccc12)S(=O)(=O)NC3CC3)CN4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,6.1,Dev-set
CHEMBL2017100,O[C@@]1(CCNC[C@@H]1c2onc(c2Br)c3cccc4ccccc34)c5ccc(F)c(F)c5,5.4,Dev-set
CHEMBL2017099,O[C@@]1(CCNC[C@@H]1c2onc(c2Br)c3c(Cl)cccc3Cl)c4ccc(F)c(F)c4,5.4,Dev-set
CHEMBL564243,O[C@@H]1CCCC[C@H]1CNC(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,5.13,Dev-set
CHEMBL2016935,O[C@@]1(CCNC[C@@H]1c2onc(c2)c3ccc(F)cc3Br)c4ccc(F)c(F)c4,5.8,Dev-set
CHEMBL2424933,O[C@@]1(CN2CCC(CC2)NCc3cc4OCCOc4cn3)CN5C(=O)C=Nc6ccc(F)c1c56,3.69,Dev-set
CHEMBL2424928,O[C@@]1(CN2CCC(CC2)NCc3cc4OCCOc4cn3)CN5C(=O)C=Cc6ncc(F)c1c56,3.62,Dev-set
CHEMBL2016937,O[C@@]1(CCNC[C@@H]1c2onc(c2)c3ccc(F)cc3Cl)c4ccc(F)c(F)c4,5.5,Dev-set
CHEMBL2207666,O[C@H](CNC(=O)C1=CNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.2,Dev-set
CHEMBL2207280,O[C@H](CNC(=O)C1=CNC(=O)c2ccc(F)cc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.9,Dev-set
CHEMBL2208430,O[C@H](CNC(=O)c1c[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.7,Dev-set
CHEMBL2208435,O[C@H](CNC(=O)c1cnnc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.2,Dev-set
CHEMBL2207661,O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.6,Dev-set
CHEMBL2207658,O[C@H](CNC(=O)c1c[nH]nc1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,5.5,Dev-set
CHEMBL2208429,O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,6.6,Dev-set
CHEMBL2441440,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5COCc5c4)CC3,5.6,Dev-set
CHEMBL2441438,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5COC(=O)c5c4)CC3,4.49,Dev-set
CHEMBL3127686,O=C(C1CC2(CCN(CC2)C(=O)c3ccccc3)C1)N4CCN(CC4)C5CCC5,4.48,Dev-set
CHEMBL2441419,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5c4C6CC6)CC3,4.92,Dev-set
CHEMBL253878,O=C(Cc1ccccc1)NC2CCc3ccc(CCN4CCN(CC4)c5nsc6ccccc56)cc23,6.7,Dev-set
CHEMBL2441415,O=C(Cc1ccc(cc1C2CC2)n3cnnn3)N4CCN(CCc5ccc6C(=O)OCc6c5)CC4,5.52,Dev-set
CHEMBL2441408,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCCc5c4)CC3,4.37,Dev-set
CHEMBL2164741,O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,3.93,Dev-set
CHEMBL487458,O[C@H]1CN(C[C@H]2C[C@H](O)c3ncccc3C2)CC[C@@H]1c4ccc(F)cc4Cl,4.3,Dev-set
CHEMBL1289624,O[C@H]1CNC(Cn2ncc3cc(ccc23)N4C=CC(=CC4=O)OCc5ccccc5)C1,4.52,Dev-set
CHEMBL1097881,O=C([C@H]1C[C@@H](CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCC4,5,Dev-set
CHEMBL582978,O\N=C(\c1ccc(CN2CCC3(CC2)OCc4cc(F)ncc34)cc1)/c5ccc(F)c(F)c5,6.51,Dev-set
CHEMBL565614,O\N=C(/c1ccc(CN2CCC3(CC2)OCc4cc(F)ncc34)cc1)\c5ccc(F)c(F)c5,6.55,Dev-set
CHEMBL1097883,O=C([C@H]1C[C@@H](CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCCC4,5.54,Dev-set
CHEMBL2441434,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc(cc4)C#N)CC3,6.38,Dev-set
CHEMBL2441411,O=C(Cc1ccc(c(c1)C#N)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5c4)CC3,5.15,Dev-set
CHEMBL2441437,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5c4)CC3,4.85,Dev-set
CHEMBL513423,O[C@H]1CN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC[C@@H]1c4ccc(F)cc4Cl,4.89,Dev-set
CHEMBL3683711,O[C@H](COc1ccc(O)cc1)CN2CCN(CC2)c3ccc(Cl)cc3,4.4,Dev-set
CHEMBL3688394,O[C@H](COc1ccc2NC(=O)Cc2c1)CN3CCN(CC3)c4ccc(Cl)cc4,5,Dev-set
CHEMBL3688392,O[C@H](COc1ccc2NC(=O)C=Cc2c1)CN3CCN(CC3)c4ccc(Cl)cc4,5.1,Dev-set
CHEMBL3127677,O=C(C1CC2(CCN(CC2)C3CCOCC3)C1)N4CCN5CCCCC5C4,4.48,Dev-set
CHEMBL2441435,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4cccc(c4)C#N)CC3,5.57,Dev-set
CHEMBL2441436,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5nonc5c4)CC3,5.89,Dev-set
CHEMBL1209217,O=C(C1CCOC1)N2C[C@@H]3[C@H](CNc4nc(cs4)c5ccccn5)[C@@H]3C2,5.7,Dev-set
CHEMBL2441441,O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)CCc5c4)CC3,5.19,Dev-set
CHEMBL3127675,O=C(C1CC2(CCN(CC2)C3CCOCC3)C1)N4CCN(CC4)C5CCC5,4.48,Dev-set
CHEMBL3127685,O=C(C1CC2(CCN(CC2)c3ccccc3)C1)N4CCN(CC4)C5CCC5,4.48,Dev-set
CHEMBL3317856,O=C1C=CC2=C3N1C[C@@H](CN4CCC(CC4)NCc5cc6CCCOc6cn5)N3C(=O)C=N2,2.85,Dev-set
CHEMBL8320,O=C1C=CC(=O)C=C1,4.3,Dev-set
CHEMBL2165062,O=C1C=Cc2ccc(cc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4)C#N,4.36,Dev-set
CHEMBL437206,C1CCCN1C(=O)[C@@H](N)[C@H](C)c2nc(no2)-c3c(Cl)cc(cc3)S(=O)(=O)C,4.43,Dev-set
CHEMBL1289833,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CC6CC5CO6)c3,4.8,Dev-set
CHEMBL1289053,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CC5=NCCN5)c3,5.07,Dev-set
CHEMBL3318999,O=C1C=Cc2ncc(Oc3cccnc3)cc2N1CCN4CCC(CC4)c5nc6cc(ccc6[nH]5)C#N,5.85,Dev-set
CHEMBL524862,O=C1[C@H]2CCN1c3ccccc3c4cccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)c4,5.59,Dev-set
CHEMBL188678,O=C1C=C(Oc2c1cccc2c3cccc4c5ccccc5sc34)N6CCOCC6,4.85,Dev-set
CHEMBL1641614,O=C1C=C(OCc2ccccc2)C=CN1c3ccc(OCCN4CCCC4)cc3,8.09,Dev-set
CHEMBL502560,O=C1[C@H]2CCN1Cc3cccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)c3,5.33,Dev-set
CHEMBL1642482,O=C1C=C(OCc2ccccc2)C=CN1c3ccc(OCCN4CCCCC4)cc3,8.24,Dev-set
CHEMBL496879,O=C1[C@H]2CCN1c3cccc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.08,Dev-set
CHEMBL498260,O=C1[C@H]2CCN1c3cccc4ccc(Oc5cc(Cn6cncc6CCN2)ccc5C#N)cc34,6.68,Dev-set
CHEMBL3127702,O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CCCCC5,4.48,Dev-set
CHEMBL1823047,O=C(C1CC(CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCCC4,5.54,Dev-set
CHEMBL1823046,O=C(C1CC(CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCC4,5,Dev-set
CHEMBL3127707,O=C(C1CC12CCNCC2)N3CCN(CC3)C4CCCCC4,4.48,Dev-set
CHEMBL2164743,O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,3.48,Dev-set
CHEMBL3127701,O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CCCC5,4.48,Dev-set
CHEMBL3127700,O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CCC5,4.48,Dev-set
CHEMBL1289727,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCOCC5)c3,4.52,Dev-set
CHEMBL1289623,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4C[C@@H]5CCCN5)c3,5.7,Dev-set
CHEMBL1642468,O=C1C=C(OCc2ccccc2)C=CN1c3ccc(OCCN4CCOCC4)cc3,8,Dev-set
CHEMBL1289283,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCCC5)c3,5.6,Dev-set
CHEMBL3127699,O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CC5,4.48,Dev-set
CHEMBL3127708,O=C(C1CC12CCN(CC2)C3CCCCC3)N4CCN(CC4)C5CCCCC5,4.68,Dev-set
CHEMBL1289834,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCNCC5)c3,4.8,Dev-set
CHEMBL3688391,O[C@H](COc1ccc2[nH]ncc2c1)CN3CCN(CC3)c4ccc(Cl)cc4,6,Dev-set
CHEMBL2069324,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc(cs4)c5ccccc5,4.6,Dev-set
CHEMBL2070941,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc(cs4)C5CC5,4,Dev-set
CHEMBL2070949,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5cccnc5s4,4,Dev-set
CHEMBL3127693,O=C(N1CCN(CC1)C2CCC2)N3CCC4(CCN(CC4)C(=O)c5ccccc5)C3,4.48,Dev-set
CHEMBL3577956,O=C(N1CCN(CC1)C2CCC2)c3ccc(CN4CCOCC4)cc3,5,Dev-set
CHEMBL373860,O=C(N1CCN(CC1)C2CC2)N3Cc4ccccc4C3,4.28,Dev-set
CHEMBL441705,O=C(N1CCN(CC1)C2CCCC2)N3Cc4ccccc4C3,4.91,Dev-set
CHEMBL2021992,O=C(NC(c1ccccc1)c2ccccc2)NS(=O)(=O)c3ccc(OCCCN4CCCCC4)cc3,4,Dev-set
CHEMBL1242923,O=C(Cc1ccccc1)NC2CCN(CCCN3C(=O)COc4ccccc34)CC2,4.7,Dev-set
CHEMBL1761694,O[C@H]1CCC[C@H](C1)NC(=O)c2noc(c2CNCC3CC3)c4ccc(cc4)C(F)(F)F,5.3,Dev-set
CHEMBL249093,O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)c3cn[nH]c3,4.52,Dev-set
CHEMBL2070937,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ccccc5s4,5.1,Dev-set
CHEMBL3086047,O=C(NC(c1ccccc1)c2ccccc2)[C@@H]3CC[C@H](C[C@H]3c4ccccc4)N5CCOCC5,6.77,Dev-set
CHEMBL1557307,O=C(NC(=S)Nc1nc2c(CSc3ccccc23)s1)c4ccccc4,5.3,Dev-set
CHEMBL556487,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4onc(n4)c5ccncc5,5,Dev-set
CHEMBL552402,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4oc5ccccc5n4,5.09,Dev-set
CHEMBL561259,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4nocn4,4.52,Dev-set
CHEMBL557032,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4onc(n4)c5cnccn5,4.6,Dev-set
CHEMBL2071095,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ncccc5s4,4,Dev-set
CHEMBL564757,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4onc(n4)c5cccnc5,5.7,Dev-set
CHEMBL552382,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4onc(n4)c5ccccn5,4.52,Dev-set
CHEMBL1464333,O=C(N1CCN(CCc2ccccc2)CC1)c3ccccc3,5.3,Dev-set
CHEMBL1556270,O=C(NC(=S)Nc1nc(cs1)c2ccccc2)c3occc3,6.8,Dev-set
CHEMBL1485892,O=C(NC(=S)Nc1ccccc1)c2cc(nc3ccccc23)c4ccccc4,6.4,Dev-set
CHEMBL551414,O=C(N1CCOCC1)c2ccc(cc2)C3=CC4(CCNCC4)Oc5ccccc35,4.27,Dev-set
CHEMBL551921,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5,5.59,Dev-set
CHEMBL561379,O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4ocnn4,4.57,Dev-set
CHEMBL2070950,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ccncc5s4,4,Dev-set
CHEMBL2334264,O[C@H](COc1ccc(F)cc1)CN2CCN(Cc3ccc(Cl)cc3)CC2,5.87,Dev-set
CHEMBL2334265,O[C@H](COc1ccc(F)cc1)CN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,6.54,Dev-set
CHEMBL3099945,O[C@H](COc1cc(O)ccc1NC(=O)NC2CC2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,5.62,Dev-set
